[2009/05/24 23:49:03; ip=84.2.186.99] as?#Nem.
[2012/11/19 22:08:22; ip=84.2.157.215] külföldi?#Igen.
[2012/11/19 22:08:23; ip=84.2.157.215] külföldi?#Igen.
[2012/11/19 22:08:24; ip=84.2.157.215] külföldi?#Igen.
[2012/11/19 22:08:24; ip=84.2.157.215] külföldi?#Igen.
[2012/11/19 22:08:28; ip=84.2.157.215] magyar?#Igen.
[2012/11/19 22:08:28; ip=84.2.157.215] magyar?#Igen.
[2012/11/19 22:08:29; ip=84.2.157.215] magyar?#Igen.
[2012/12/06 16:07:18; ip=88.87.233.187] férfi?#Nem.
[2012/12/06 16:07:24; ip=88.87.233.187] nő?#Igen.
[2012/12/06 16:07:30; ip=88.87.233.187] sztár?#Nem.
[2012/12/06 16:07:34; ip=88.87.233.187] színész?#Igen.
[2012/12/06 16:07:38; ip=88.87.233.187] magyar?#Nem.
[2012/12/06 16:07:43; ip=88.87.233.187] amerikai?#Nem.
[2012/12/06 16:08:00; ip=88.87.233.187] hollywood?#Nem.
[2012/12/06 16:08:04; ip=88.87.233.187] hollywoodi?#Nem.
[2012/12/06 16:08:17; ip=88.87.233.187] nokia 5800?#Igen.
[2012/12/06 16:08:30; ip=88.87.233.187] férfi?#Igen.
[2012/12/06 16:08:34; ip=88.87.233.187] magyyar?#Nem.
[2012/12/06 16:08:37; ip=88.87.233.187] magyar?#Igen.
[2012/12/06 16:08:46; ip=88.87.233.187] színész?#Nem.
[2012/12/06 16:08:54; ip=88.87.233.187] sorozat szereplő?#Nem.
[2012/12/06 16:08:59; ip=88.87.233.187] ismert?#Nem.
[2012/12/27 14:09:34; ip=79.121.6.148] te?#Igen.
[2012/12/27 14:09:41; ip=79.121.6.148] hello?#Nem.
[2012/12/27 14:09:48; ip=79.121.6.148] hellog?#Nem.
[2012/12/27 14:09:51; ip=79.121.6.148] te?#Igen.
[2012/12/27 14:09:57; ip=79.121.6.148] én?#Igen.
[2012/12/27 14:10:15; ip=79.121.6.148] ők?#Igen.
[2013/01/19 11:18:49; ip=89.133.194.209] hány éves vagy?#Eldöntendő kérdést kérek.
[2013/01/19 11:18:58; ip=89.133.194.209] szültél már?#Nem.
[2013/01/19 11:19:07; ip=89.133.194.209] reggeliztél már?#Igen.
[2013/01/19 11:19:16; ip=89.133.194.209] tojást?#Igen.
[2013/01/19 11:19:35; ip=89.133.194.209] híres vagy?#Nem.
[2013/01/19 11:19:42; ip=89.133.194.209] dolgozol?#Nem.
[2013/01/19 11:19:48; ip=89.133.194.209] otthon dolgozol?#Nem.
[2013/01/19 11:19:57; ip=89.133.194.209] voltál már kocsmában ma?#Igen.
[2013/01/19 11:20:03; ip=89.133.194.209] csapos vagy?#Igen.
[2013/05/28 05:50:03; ip=84.0.104.72] férfi?#Nem.
[2013/05/28 05:50:08; ip=84.0.104.72] élő?#Nem.
[2013/05/28 05:50:18; ip=84.0.104.72] létező?#Igen.
[2013/05/28 05:50:23; ip=84.0.104.72] híres?#Igen.
[2013/05/28 05:50:29; ip=84.0.104.72] magyar?#Nem.
[2013/05/28 05:50:33; ip=84.0.104.72] angol?#Nem.
[2013/05/28 05:50:38; ip=84.0.104.72] olasz?#Nem.
[2013/05/28 05:50:42; ip=84.0.104.72] francia?#Igen.
[2013/06/19 18:21:29; ip=86.101.88.36] andrás?#Igen.
[2013/06/19 18:21:34; ip=86.101.88.36] andrás?#Igen.
[2013/06/19 18:21:35; ip=86.101.88.36] andrás?#Igen.
[2013/06/19 18:21:36; ip=86.101.88.36] andrás?#Igen.
[2013/06/19 18:21:38; ip=86.101.88.36] andrás?#Igen.
[2013/06/19 18:21:55; ip=86.101.88.36] hogy hívják?#Eldöntendő kérdést kérek.
[2013/06/19 18:22:07; ip=86.101.88.36] imrének hívják?#Nem.
[2013/06/19 18:22:17; ip=86.101.88.36] hány éves?#Eldöntendő kérdést kérek.
[2013/06/19 18:22:25; ip=86.101.88.36] milyen idős?#Eldöntendő kérdést kérek.
[2013/06/19 18:22:41; ip=86.101.88.36] közszereplő?#Igen.
[2013/06/19 18:22:48; ip=86.101.88.36] tv?#Nem.
[2013/06/19 18:22:54; ip=86.101.88.36] rádió?#Nem.
[2013/06/19 18:22:57; ip=86.101.88.36] rádiós?#Igen.
[2013/06/19 18:23:01; ip=86.101.88.36] tvs?#Igen.
[2013/06/19 18:23:09; ip=86.101.88.36] mősorvezető?#Igen.
[2013/06/19 18:23:22; ip=86.101.88.36] rtl?#Igen.
[2013/06/19 18:23:26; ip=86.101.88.36] tv2?#Igen.
[2013/06/19 18:23:32; ip=86.101.88.36] hirtv?#Igen.
[2013/06/20 07:45:58; ip=195.56.119.18] ki az?#Eldöntendő kérdést kérek.
[2013/06/20 07:46:02; ip=195.56.119.18] férfi?#Nem.
[2013/06/20 07:46:06; ip=195.56.119.18] nő?#Igen.
[2013/06/20 07:46:09; ip=195.56.119.18] nő?#Igen.
[2013/06/20 07:46:14; ip=195.56.119.18] biztos?#Nem.
[2013/07/06 23:59:19; ip=84.0.11.71] mivan?#Nem.
[2013/07/06 23:59:39; ip=84.0.11.71] szereted a fagyit?#Igen.
[2013/07/06 23:59:54; ip=84.0.11.71] sokat eszel nyáron?#Igen.
[2013/07/07 00:00:02; ip=84.0.11.71] igen?#Igen.
[2013/07/07 00:00:07; ip=84.0.11.71] nem?#Igen.
[2013/07/07 00:00:11; ip=84.0.11.71] mikor?#Eldöntendő kérdést kérek.
[2013/07/07 00:00:22; ip=84.0.11.71] hol?#Eldöntendő kérdést kérek.
[2013/07/07 00:00:27; ip=84.0.11.71] holnap?#Nem.
[2013/11/05 07:44:58; ip=5.15.27.154] nem?#Igen.
[2013/11/05 07:45:12; ip=5.15.27.154] igen?#Igen.
[2013/11/05 07:45:29; ip=5.15.27.154] szeretsz?#Igen.
[2013/11/05 07:46:04; ip=5.15.27.154] szép vagyok?#Igen.
[2013/11/05 07:46:19; ip=5.15.27.154] ronda vagyok?#Nem.
[2013/11/05 07:46:39; ip=5.15.27.154] holnap megtalálom az igazit?#Igen.
[2013/11/19 12:34:07; ip=188.36.131.2] színész?#Igen.
[2013/11/19 12:34:14; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:34:19; ip=188.36.131.2] nő?#Igen.
[2013/11/19 12:34:39; ip=188.36.131.2] magyar?#Nem.
[2013/11/19 12:34:45; ip=188.36.131.2] amerikai?#Nem.
[2013/11/19 12:34:53; ip=188.36.131.2] európai?#Nem.
[2013/11/19 12:34:59; ip=188.36.131.2] ausztrál?#Nem.
[2013/11/19 12:35:06; ip=188.36.131.2] Ăzsiai?#Igen.
[2013/11/19 12:35:35; ip=188.36.131.2] lucy liu?#Igen.
[2013/11/19 12:36:16; ip=188.36.131.2] nő?#Igen.
[2013/11/19 12:36:24; ip=188.36.131.2] házas?#Igen.
[2013/11/19 12:36:31; ip=188.36.131.2] egyedülálló?#Igen.
[2013/11/19 12:36:34; ip=188.36.131.2] egyedülálló?#Igen.
[2013/11/19 12:36:45; ip=188.36.131.2] nő?#Igen.
[2013/11/19 12:36:50; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:36:51; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:36:52; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:36:52; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:36:53; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:36:53; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:36:53; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:36:54; ip=188.36.131.2] férfi?#Nem.
[2013/11/19 12:38:16; ip=188.36.131.2] lucy liu?#Igen.
[2013/11/19 12:38:18; ip=188.36.131.2] lucy liu?#Igen.
[2013/11/19 12:38:25; ip=188.36.131.2] angelina jolie?#Nem.
[2013/11/19 12:38:32; ip=188.36.131.2] janet jackson?#Igen.
[2013/12/27 12:33:35; ip=188.36.10.28] lófasz?#Igen.
[2013/12/27 12:33:41; ip=188.36.10.28] lófasz?#Nem.
[2013/12/27 12:33:45; ip=188.36.10.28] anyád?#Nem.
[2013/12/27 12:33:49; ip=188.36.10.28] apád?#Nem.
[2013/12/27 12:33:53; ip=188.36.10.28] kutyád?#Nem.
[2013/12/27 12:33:57; ip=188.36.10.28] kutya?#Nem.
[2013/12/27 12:34:01; ip=188.36.10.28] macska?#Igen.
[2013/12/27 12:34:17; ip=188.36.10.28] miért?#Eldöntendő kérdést kérek.
[2013/12/27 12:34:21; ip=188.36.10.28] mi va?#Eldöntendő kérdést kérek.
[2013/12/27 12:34:24; ip=188.36.10.28] mi van?#Eldöntendő kérdést kérek.
[2013/12/27 12:34:28; ip=188.36.10.28] hány éves vagy?#Eldöntendő kérdést kérek.
[2013/12/27 13:26:39; ip=188.36.10.28] alma?#Igen.
[2013/12/27 13:26:56; ip=188.36.10.28] éáűőúöüóíÍÉÁŰŐÚÖÜÓ?#Nem.
[2013/12/31 16:54:47; ip=178.48.207.183] nő?#Nem.
[2013/12/31 16:54:56; ip=178.48.207.183] öreg?#Nem.
[2013/12/31 16:55:11; ip=178.48.207.183] magas?#Igen.
[2013/12/31 16:55:16; ip=178.48.207.183] szép?#Igen.
[2013/12/31 16:55:46; ip=178.48.207.183] pákó?#Nem.
[2013/12/31 16:55:59; ip=178.48.207.183] hajdú péter?#Igen.
[2013/12/31 16:56:40; ip=178.48.207.183] fehér?#Igen.
[2013/12/31 16:56:57; ip=178.48.207.183] viharban megnő a haja?#Igen.
[2013/12/31 16:57:10; ip=178.48.207.183] hány füle van kedden?#Eldöntendő kérdést kérek.
[2013/12/31 16:57:18; ip=178.48.207.183] kettő?#Igen.
[2013/12/31 16:57:25; ip=178.48.207.183] három?#Nem.
[2014/02/02 12:03:22; ip=89.134.102.168] asdf?#Igen.
[2014/02/09 16:31:14; ip=79.114.35.142] igen?#Nem.
[2014/02/09 16:31:33; ip=79.114.35.142] szemely?#Igen.
[2014/02/09 16:31:41; ip=79.114.35.142] ferfi?#Nem.
[2014/02/09 16:31:45; ip=79.114.35.142] no?#Nem.
[2014/02/10 23:32:41; ip=176.63.145.244] nemeskÉri kiss csalÁd?#Nem.
[2014/02/10 23:32:56; ip=176.63.145.244] zöld?#Nem.
[2014/02/10 23:33:05; ip=176.63.145.244] férfi?#Nem.
[2014/02/10 23:33:13; ip=176.63.145.244] nő?#Igen.
[2014/02/18 09:30:06; ip=217.197.178.244] ki vagyok én?#Eldöntendő kérdést kérek.
[2014/02/18 09:30:24; ip=217.197.178.244] igen, vagy nem?#Nem.
[2014/08/08 21:58:49; ip=84.3.18.125] aha?#Nem.
[2014/08/08 21:58:53; ip=84.3.18.125] szia?#Igen.
[2014/08/08 21:58:54; ip=84.3.18.125] szia?#Igen.
[2014/08/08 21:58:55; ip=84.3.18.125] szia?#Igen.
[2014/08/08 21:59:05; ip=84.3.18.125] nő?#Nem.
[2014/08/08 21:59:09; ip=84.3.18.125] férfi?#Igen.
[2014/08/08 21:59:19; ip=84.3.18.125] él?#Nem.
[2014/08/08 21:59:22; ip=84.3.18.125] meghalt?#Igen.
[2014/08/08 21:59:25; ip=84.3.18.125] író?#Nem.
[2014/08/08 21:59:30; ip=84.3.18.125] költő?#Nem.
[2014/08/08 21:59:32; ip=84.3.18.125] híres?#Nem.
[2014/08/08 22:00:19; ip=84.3.18.125] idősebb mint 50?#Nem.
[2014/08/08 22:00:22; ip=84.3.18.125] idősebb mint 10?#Nem.
[2014/08/08 22:00:39; ip=84.3.18.125] szar?#Nem.
[2014/08/08 22:00:40; ip=84.3.18.125] szar?#Nem.
[2014/08/08 22:00:51; ip=84.3.18.125] kovács jános?#Igen.
[2014/08/08 22:00:53; ip=84.3.18.125] kovács jános?#Igen.
[2014/08/08 22:01:00; ip=84.3.18.125] kovács jánosné?#Igen.
[2014/10/01 17:20:48; ip=89.133.246.152] mi?#Eldöntendő kérdést kérek.
[2014/10/01 17:21:04; ip=89.133.246.152] szereted a csokit?#Eldöntendő kérdést kérek.
[2014/10/01 17:21:20; ip=89.133.246.152] szeret szandi?#Igen.
[2014/10/01 17:21:30; ip=89.133.246.152] engem?#Igen.
[2014/10/01 17:21:36; ip=89.133.246.152] és téged?#Nem.
[2014/10/01 17:21:51; ip=89.133.246.152] ki vagy?#Eldöntendő kérdést kérek.
[2014/11/28 22:13:50; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:50; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:56; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:57; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:58; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:59; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:59; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:59; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:13:59; ip=176.77.139.121] olui?#Igen.
[2014/11/28 22:14:00; ip=176.77.139.121] olui?#Igen.
[2015/01/05 12:41:02; ip=195.228.55.55] nő?#Igen.
[2015/01/05 12:41:06; ip=195.228.55.55] férfi?#Nem.
[2015/01/05 12:41:10; ip=195.228.55.55] magyar?#Nem.
[2015/01/05 12:41:13; ip=195.228.55.55] magyarangol?#Igen.
[2015/01/05 12:41:19; ip=195.228.55.55] angol?#Nem.
[2015/01/07 19:22:28; ip=84.2.48.202] nem?#Igen.
[2015/01/07 19:22:38; ip=84.2.48.202] igen.?#Nem.
[2015/01/07 19:22:56; ip=84.2.48.202] nem.?#Nem.
[2015/01/07 19:23:06; ip=84.2.48.202] igen?#Nem.
[2015/03/12 15:27:09; ip=217.150.128.146] zöld színű a szemem?#Nem.
[2015/03/12 15:27:38; ip=217.150.128.146] autónak négy kereke van?#Nem.
[2015/03/12 15:27:43; ip=217.150.128.146] autónak négy kereke van?#Nem.
[2015/03/12 15:28:17; ip=217.150.128.146] krumplistésztához kell krumpli?#Nem.
[2015/03/12 15:28:24; ip=217.150.128.146] krumplistésztához kell krumpli?#Nem.
[2015/03/12 15:28:34; ip=217.150.128.146] egy óra hatvan percből áll?#Nem.
[2015/03/12 15:28:54; ip=217.150.128.146] andrás?#Igen.
[2015/03/12 15:29:05; ip=217.150.128.146] zsófia?#Igen.
[2015/03/13 20:23:19; ip=5.187.133.39] gdfdgggfd?#Nem.
[2015/03/13 20:23:22; ip=5.187.133.39] gdfdgggfd fdbg?#Nem.
[2015/03/13 20:23:24; ip=5.187.133.39] gdfdgggfd fdbg dsa?#Igen.
[2015/03/13 20:23:26; ip=5.187.133.39] gdfdgggfd fdbg dsa d?#Nem.
[2015/03/13 20:23:27; ip=5.187.133.39] gdfdgggfd fdbg dsa d fdsd?#Nem.
[2015/03/13 20:23:31; ip=5.187.133.39] dsad?#Igen.
[2015/03/13 20:23:33; ip=5.187.133.39] dsad dsfs?#Nem.
[2015/03/13 20:23:34; ip=5.187.133.39] dsad dsfs fds?#Igen.
[2015/03/13 20:23:35; ip=5.187.133.39] dsad dsfs fdsf sd?#Igen.
[2015/03/13 20:23:35; ip=5.187.133.39] dsad dsfs fdsf sd fds?#Igen.
[2015/03/13 20:23:36; ip=5.187.133.39] dsad dsfs fdsf sd fds fsd?#Nem.
[2015/03/13 20:23:40; ip=5.187.133.39] dsad dsfs fdsf sd fds fsd?#Nem.
[2015/03/13 20:23:44; ip=5.187.133.39] dsad dsfs fdsf sd fds fsd?#Nem.
[2015/03/13 20:23:50; ip=5.187.133.39] jóysi?#Igen.
[2015/03/13 20:23:55; ip=5.187.133.39] jockey ewing?#Igen.
[2015/03/13 20:23:57; ip=5.187.133.39] jockey ewings?#Igen.
[2015/03/13 20:23:58; ip=5.187.133.39] jockey ewingss?#Igen.
[2015/03/13 20:23:59; ip=5.187.133.39] jockey ewingssd?#Igen.
[2015/03/13 20:24:00; ip=5.187.133.39] jockey ewingssdq?#Nem.
[2015/03/13 20:24:02; ip=5.187.133.39] jockey ewingssdqw?#Nem.
[2015/03/13 20:24:03; ip=5.187.133.39] jockey ewingssdqwe?#Nem.
[2015/03/13 20:24:04; ip=5.187.133.39] jockey ewingssdqwe?#Nem.
[2015/03/13 20:24:07; ip=5.187.133.39] jockey dewingssdqwer?#Nem.
[2015/03/13 20:24:09; ip=5.187.133.39] jockeyd dewingssdqwer?#Nem.
[2015/03/13 20:24:10; ip=5.187.133.39] jockeydf dewingssdqwer?#Nem.
[2015/03/13 20:24:11; ip=5.187.133.39] jockeydfg dewingssdqwer?#Nem.
[2015/06/15 10:58:19; ip=80.98.42.39] színész?#Igen.
[2015/06/15 10:58:25; ip=80.98.42.39] magyar?#Nem.
[2015/06/15 10:58:29; ip=80.98.42.39] angol?#Nem.
[2015/06/15 10:58:36; ip=80.98.42.39] magas?#Nem.
[2015/06/15 10:58:42; ip=80.98.42.39] barna hajú?#Nem.
[2015/06/15 10:58:46; ip=80.98.42.39] szőke?#Nem.
[2015/06/15 10:58:49; ip=80.98.42.39] fekete?#Igen.
[2015/06/15 10:59:00; ip=80.98.42.39] denzel washington?#Igen.
[2015/06/15 10:59:05; ip=80.98.42.39] will smith?#Nem.
[2015/08/16 12:13:12; ip=46.107.182.137] hello?#Igen.
[2015/08/16 13:19:50; ip=46.107.182.137] mi van?#Eldöntendő kérdést kérek.
[2015/08/16 13:19:53; ip=46.107.182.137] he?#Igen.
[2015/08/16 13:19:55; ip=46.107.182.137] ferfi?#Nem.
[2015/08/16 13:19:58; ip=46.107.182.137] no?#Nem.
[2015/08/16 13:20:01; ip=46.107.182.137] semleges?#Igen.
